loan_id,product,state,development_type,industry,unit_count,tdc,grv,land_value,as_is_value,as_if_complete_value,facility_limit,ltc,lvr_as_if_complete,drawn_balance,capitalised_interest,ead,completion_pct,completion_stage,presale_coverage,presale_value,cost_to_complete,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,grv_decline,fund_to_complete,workout_months,realised_lgd,industry_risk_score,industry_risk_level,discount_rate_proxy_used,discount_rate_source,grv_driver,completion_pct_driver,cost_to_complete_driver,industry_recovery_haircut,lgd_industry_adjusted,lgd_base,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,cure_overlay_rate_proxy,liquidation_loss_proxy,lgd_after_cure_overlay_proxy,cure_overlay_applied_flag,cure_overlay_source,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,slotting_score,slotting_category,slotting_rw
136,Development,VIC,Mixed-Use,Construction,8,62668478.23,74240172.35,25202653.24,28767037.75,74240172.35,36359684.4,0.5802,0.4898,21411524.6,1337860.12,22749384.72,0.1599,Early Construction,0.4683,34763165.09,50466057.53,2022-08-16,Builder Insolvency,0.101,0.066,0.101,0.6,0,17,0.363282,2.68,Medium,0.101,max_contract_vs_cost_of_funds,74240172.35,0.1599,50466057.53,0.013600000000000003,0.376882,0.376882,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,0.6254757227125002,0.05072,0.6761957227125002,0.05,0.6761957227125002,0.6423859365768751,True,development_stage_presale_lvr_proxy,0.6761957227125002,development,Unknown,Early Construction,NotApplicable,Mixed-Use,Medium,6.0,Satisfactory,1.15
137,Development,VIC,Residential Apartments,Construction,77,17459280.3,26456425.31,5886712.56,12143502.01,26456425.31,12517625.35,0.717,0.4731,8758596.01,647239.6,9405835.61,0.4448,Mid-Construction,0.4336,11470336.49,8900839.63,2020-01-19,Builder Insolvency,0.0768,0.0764,0.0768,0.541,1,20,0.0,2.68,Medium,0.0768,max_contract_vs_cost_of_funds,26456425.31,0.4448,8900839.63,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.6934883333333335,1.0135,1.7163504258333335,1.7163504258333335,macro_plus_industry,v1.0,baseline,0.02334236579133334,0.05072,0.07406236579133334,0.08,0.07406236579133334,0.06813737652802668,True,development_stage_presale_lvr_proxy,0.07406236579133334,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
138,Development,QLD,Residential Apartments,Construction,50,39890097.62,62807945.92,17679587.17,32691879.6,62807945.92,26253535.97,0.6581,0.418,16621763.76,901440.48,17523204.24,0.4164,Mid-Construction,0.5371,33732305.34,24415961.63,2022-02-23,Builder Insolvency,0.0894,0.0838,0.0894,0.4795,1,19,0.0,2.68,Medium,0.0894,max_contract_vs_cost_of_funds,62807945.92,0.4164,24415961.63,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.6568391666666666,1.0135,1.6792064954166668,1.6792064954166668,macro_plus_industry,v1.0,baseline,0.022837208337666674,0.05072,0.07355720833766667,0.084452,0.07355720833766667,0.06734515497913404,True,development_stage_presale_lvr_proxy,0.07355720833766667,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
139,Development,VIC,Residential Apartments,Construction,56,63374039.92,77091970.0,25459771.2,38925305.48,77091970.0,46706253.84,0.737,0.6059,29859544.09,1873020.91,31732565.0,0.4534,Mid-Construction,0.8781,67696899.55,33461244.56,2021-03-19,Builder Insolvency,0.0906,0.074,0.0906,0.4951,0,10,0.430099,2.68,Medium,0.0906,max_contract_vs_cost_of_funds,77091970.0,0.4534,33461244.56,0.013600000000000003,0.443699,0.443699,1.6552705,1.0135,1.6776166517500002,1.6776166517500002,macro_plus_industry,v1.0,baseline,0.7443568307648234,0.05072,0.7950768307648234,0.12537199999999998,0.7950768307648234,0.6953964583381759,True,development_stage_presale_lvr_proxy,0.7950768307648234,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,8.0,Good,0.9
140,Development,WA,Residential Houses/Lots,Construction,13,7703813.69,9949334.56,2727441.69,8102041.27,9949334.56,5767115.29,0.7486,0.5796,4909310.63,152906.77,5062217.39,0.9415,Near-Complete,0.8503,8459917.27,454473.91,2023-03-07,Interest Reserve Exhausted,0.0876,0.0762,0.0876,0.1857,0,20,0.116543,2.68,Medium,0.0876,max_contract_vs_cost_of_funds,9949334.56,0.9415,454473.91,0.013600000000000003,0.130143,0.130143,1.2658886536724123,1.0135,1.28297815049699,1.28297815049699,macro_plus_industry,v1.0,baseline,0.16697062544012978,0.05072,0.2176906254401298,0.182036,0.2176906254401298,0.17806309474751034,True,development_stage_presale_lvr_proxy,0.2176906254401298,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,10.0,Strong,0.7
141,Development,VIC,Residential Houses/Lots,Construction,35,64308506.25,100365028.51,22049307.12,40994607.61,100365028.51,40921569.93,0.6363,0.4077,29455679.36,1184887.75,30640567.11,0.3864,Mid-Construction,0.5184,52030764.98,41159617.81,2020-06-27,Pre-sale Shortfall,0.0863,0.0601,0.0863,0.5915,0,10,0.276937,2.68,Medium,0.0863,max_contract_vs_cost_of_funds,100365028.51,0.3864,41159617.81,0.013600000000000003,0.290537,0.290537,1.6991325000000002,1.0135,1.7220707887500002,1.7220707887500002,macro_plus_industry,v1.0,baseline,0.5003252807510588,0.05072,0.5510452807510587,0.082208,0.5510452807510587,0.5057449503110757,True,development_stage_presale_lvr_proxy,0.5510452807510587,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
142,Development,SA,Commercial Office,Professional Services,1,73021958.28,108271032.99,18440712.39,50576257.12,108271032.99,43893717.21,0.6011,0.4054,26516626.35,1457551.41,27974177.76,0.4831,Mid-Construction,0.5137,55615368.07,43292364.8,2024-03-19,Cost Overrun,0.0882,0.0595,0.0882,0.5329,1,19,0.0,2.18,Medium,0.0882,max_contract_vs_cost_of_funds,108271032.99,0.4831,43292364.8,0.0036000000000000034,0.0036000000000000034,0.0036000000000000034,1.6811361666666667,0.976,1.6407888986666666,1.6407888986666666,macro_plus_industry,v1.0,baseline,0.005906840035200005,0.048720000000000006,0.05462684003520001,0.08164400000000001,0.05462684003520001,0.05016688630736614,True,development_stage_presale_lvr_proxy,0.05462684003520001,development,Unknown,Mid-Construction,NotApplicable,Commercial Office,Low,8.0,Good,0.9
143,Development,WA,Residential Apartments,Construction,23,36757171.41,55893301.04,9906354.46,10475388.18,55893301.04,24825825.9,0.6754,0.4442,14807784.65,920309.02,15728093.67,0.0205,Early Construction,0.6463,36125855.56,40083256.85,2023-09-25,90 DPD,0.0802,0.0685,0.0802,0.6,0,15,0.778682,2.68,Medium,0.0802,max_contract_vs_cost_of_funds,55893301.04,0.0205,40083256.85,0.013600000000000003,0.792282,0.792282,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,1.3148761589625004,0.05072,1.3655961589625005,0.067556,1.0,0.932444,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
144,Development,NSW,Residential Houses/Lots,Construction,57,21558614.2,31485575.53,7338088.03,13113865.91,31485575.53,13025301.99,0.6042,0.4137,10263354.32,346030.52,10609384.84,0.3979,Mid-Construction,0.7851,24719152.75,13235444.33,2021-11-07,Builder Insolvency,0.0766,0.082,0.082,0.5835,1,14,0.017301,2.68,Medium,0.082,max_contract_vs_cost_of_funds,31485575.53,0.3979,13235444.33,0.013600000000000003,0.030901000000000005,0.030901000000000005,1.6954925000000003,1.0135,1.7183816487500003,1.7183816487500003,macro_plus_industry,v1.0,baseline,0.05309971132802377,0.05072,0.10381971132802377,0.11421200000000001,0.10381971132802377,0.09196225445782752,True,development_stage_presale_lvr_proxy,0.10381971132802377,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,8.0,Good,0.9
145,Development,VIC,Residential Apartments,Construction,92,33066515.82,50501687.67,9547219.65,23707467.09,50501687.67,24126846.12,0.7296,0.4777,16228831.65,618411.58,16847243.23,0.4332,Mid-Construction,0.7708,38928289.35,19879038.75,2018-01-19,Pre-sale Shortfall,0.0883,0.079,0.0883,0.5306,0,22,0.302276,2.68,Medium,0.0883,max_contract_vs_cost_of_funds,50501687.67,0.4332,19879038.75,0.013600000000000003,0.315876,0.315876,1.7060896666666667,1.0135,1.7291218771666668,1.7291218771666668,macro_plus_industry,v1.0,baseline,0.546188102071898,0.05072,0.596908102071898,0.11249600000000001,0.596908102071898,0.5297583282212178,True,development_stage_presale_lvr_proxy,0.596908102071898,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,8.0,Good,0.9
146,Development,VIC,Industrial,Manufacturing,4,33360934.92,39219406.11,12321276.48,34409018.72,39219406.11,22767638.65,0.6825,0.5805,21455994.46,1012586.66,22468581.11,1.0,Complete Unsold,0.7108,27877738.87,0.0,2022-06-30,Pre-sale Shortfall,0.0939,0.0664,0.0939,0.1227,0,10,0.0,3.5,Elevated,0.0939,max_contract_vs_cost_of_funds,39219406.11,1.0,0.0,0.03,0.03,0.03,1.251534,1.075,1.34539905,1.34539905,macro_plus_industry,v1.0,baseline,0.040361971499999996,0.054000000000000006,0.0943619715,0.12529600000000002,0.0943619715,0.082538793918936,True,development_stage_presale_lvr_proxy,0.0943619715,development,Unknown,Complete Unsold,NotApplicable,Industrial,Elevated,7.0,Good,0.9
147,Development,NT,Mixed-Use,Construction,10,19120538.36,26375815.4,5717724.97,22479869.83,26375815.4,10933121.71,0.5718,0.4145,9991747.54,325859.49,10317607.04,1.0,Complete Unsold,0.9547,25179824.04,0.0,2018-08-09,Builder Insolvency,0.0831,0.0836,0.0836,0.1477,0,8,0.0,2.68,Medium,0.0836,max_contract_vs_cost_of_funds,26375815.4,1.0,0.0,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.262034,1.0135,1.279071459,1.279071459,macro_plus_industry,v1.0,baseline,0.017395371842400004,0.05072,0.0681153718424,0.154564,0.0681153718424,0.05758718750895129,True,development_stage_presale_lvr_proxy,0.0681153718424,development,Unknown,Complete Unsold,NotApplicable,Mixed-Use,Medium,10.0,Strong,0.7
148,Development,VIC,Residential Houses/Lots,Construction,43,27729367.95,38302157.56,7683089.74,32601369.42,38302157.56,22081048.19,0.7963,0.5765,20349357.03,1254319.89,21603676.92,0.7268,Near-Complete,0.5682,21763014.92,7578184.06,2019-06-16,Pre-sale Shortfall,0.0824,0.0764,0.0824,0.1488,0,20,0.193533,2.68,Medium,0.0824,max_contract_vs_cost_of_funds,38302157.56,0.7268,7578184.06,0.013600000000000003,0.207133,0.207133,1.3260751990908148,1.0135,1.3439772142785409,1.3439772142785409,macro_plus_industry,v1.0,baseline,0.278382032325157,0.05072,0.329102032325157,0.148184,0.329102032325157,0.28033437676708595,True,development_stage_presale_lvr_proxy,0.329102032325157,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,8.0,Good,0.9
149,Development,VIC,Residential Houses/Lots,Construction,52,39141634.96,56959999.13,11553842.26,24481105.59,56959999.13,22318569.34,0.5702,0.3918,14872052.45,553860.19,15425912.64,0.4584,Mid-Construction,0.4513,25707693.0,21976544.14,2023-12-18,90 DPD,0.0796,0.0603,0.0796,0.5702,0,13,0.219235,2.68,Medium,0.0796,max_contract_vs_cost_of_funds,56959999.13,0.4584,21976544.14,0.013600000000000003,0.23283500000000001,0.23283500000000001,1.6894410000000002,1.0135,1.7122484535000002,1.7122484535000002,macro_plus_industry,v1.0,baseline,0.3986713686706726,0.05072,0.4493913686706726,0.08,0.4493913686706726,0.4134400591770188,True,development_stage_presale_lvr_proxy,0.4493913686706726,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
150,Development,VIC,Residential Houses/Lots,Construction,30,71686434.47,88516691.67,27103194.99,46885941.63,88516691.67,56765798.09,0.7919,0.6413,44228897.52,1798534.56,46027432.08,0.47,Mid-Construction,0.4677,41397772.41,34667265.25,2023-06-18,90 DPD,0.0863,0.0816,0.0863,0.4703,0,22,0.498565,2.68,Medium,0.0863,max_contract_vs_cost_of_funds,88516691.67,0.47,34667265.25,0.013600000000000003,0.512165,0.512165,1.6786531666666666,1.0135,1.7013149844166668,1.7013149844166668,macro_plus_industry,v1.0,baseline,0.8713539889937622,0.05072,0.9220739889937621,0.08,0.9220739889937621,0.8483080698742612,True,development_stage_presale_lvr_proxy,0.9220739889937621,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,6.0,Satisfactory,1.15
151,Development,NSW,Mixed-Use,Construction,77,64655596.36,80090716.19,17848084.47,22893505.56,80090716.19,44775836.08,0.6925,0.5591,19421868.53,647755.38,20069623.91,0.1614,Early Construction,0.3833,30695191.11,52150117.81,2023-01-03,Pre-sale Shortfall,0.0967,0.0836,0.0967,0.6,1,27,0.962421,2.68,Medium,0.0967,max_contract_vs_cost_of_funds,80090716.19,0.1614,52150117.81,0.013600000000000003,0.976021,0.976021,1.7125000000000001,1.0135,1.7356187500000002,1.7356187500000002,macro_plus_industry,v1.0,baseline,1.6940003479937502,0.05072,1.7447203479937503,0.05,1.0,0.95,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Mixed-Use,Medium,5.0,Satisfactory,1.15
152,Development,VIC,Residential Houses/Lots,Construction,55,43232231.73,60357370.4,13542066.25,15271514.65,60357370.4,26761529.65,0.619,0.4434,16037178.86,1007378.78,17044557.63,0.0721,Early Construction,0.4572,27593448.84,36853223.51,2022-06-18,Cost Overrun,0.0824,0.0562,0.0824,0.6,1,25,0.765179,2.68,Medium,0.0824,max_contract_vs_cost_of_funds,60357370.4,0.0721,36853223.51,0.013600000000000003,0.7787790000000001,0.7787790000000001,1.6958333333333333,1.0135,1.7187270833333335,1.7187270833333335,macro_plus_industry,v1.0,baseline,1.3385085592312502,0.05072,1.3892285592312503,0.05,1.0,0.95,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Residential Houses/Lots,Medium,6.0,Satisfactory,1.15
153,Development,QLD,Residential Apartments,Construction,80,11969076.05,17067935.23,4897993.45,5616319.81,17067935.23,7014269.41,0.586,0.411,3001882.17,143801.84,3145684.02,0.0879,Early Construction,0.4932,8418724.81,12176416.89,2019-03-07,90 DPD,0.0869,0.0751,0.0869,0.6,0,22,0.034247,2.68,Medium,0.0869,max_contract_vs_cost_of_funds,17067935.23,0.0879,12176416.89,0.013600000000000003,0.047847,0.047847,1.6708333333333334,1.0135,1.6933895833333334,1.6933895833333334,macro_plus_industry,v1.0,baseline,0.08102361139375,0.05072,0.13174361139375002,0.05,0.13174361139375002,0.1251564308240625,True,development_stage_presale_lvr_proxy,0.13174361139375002,development,Unknown,Early Construction,NotApplicable,Residential Apartments,Medium,6.0,Satisfactory,1.15
154,Development,SA,Residential Houses/Lots,Construction,5,40557032.19,50713719.27,10458017.03,20082998.44,50713719.27,31355341.15,0.7731,0.6183,22620822.0,1130057.34,23750879.34,0.4519,Mid-Construction,0.4987,25289157.92,22861851.97,2024-04-18,Cost Overrun,0.0968,0.0845,0.0968,0.6,1,21,0.149057,2.68,Medium,0.0968,max_contract_vs_cost_of_funds,50713719.27,0.4519,22861851.97,0.013600000000000003,0.162657,0.162657,1.729,1.0135,1.7523415000000002,1.7523415000000002,macro_plus_industry,v1.0,baseline,0.2850306113655,0.05072,0.3357506113655,0.08,0.3357506113655,0.30889056245626,True,development_stage_presale_lvr_proxy,0.3357506113655,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,6.0,Satisfactory,1.15
155,Development,WA,Commercial Office,Professional Services,9,47145368.26,74038221.36,18952738.45,18952738.45,74038221.36,26926928.7,0.5711,0.3637,8859588.28,622106.74,9481695.02,0.0,Pre-Construction,0.3255,24101082.51,48563718.19,2019-11-24,90 DPD,0.0776,0.0809,0.0809,0.6,0,9,0.0,2.18,Medium,0.0809,max_contract_vs_cost_of_funds,74038221.36,0.0,48563718.19,0.0036000000000000034,0.0036000000000000034,0.0036000000000000034,1.572,0.976,1.534272,1.534272,macro_plus_industry,v1.0,baseline,0.005523379200000005,0.048720000000000006,0.05424337920000001,0.03,0.05424337920000001,0.05261607782400001,True,development_stage_presale_lvr_proxy,0.05424337920000001,development,Unknown,Pre-Construction,NotApplicable,Commercial Office,Low,6.0,Satisfactory,1.15
156,Development,VIC,Residential Apartments,Construction,49,32086086.38,45887929.68,11829803.85,12555370.6,45887929.68,25177032.91,0.7847,0.5487,13649188.37,746498.18,14395686.56,0.0339,Early Construction,0.6036,27697477.45,29697379.38,2019-02-23,Builder Insolvency,0.0837,0.0611,0.0837,0.6,0,9,0.623432,2.68,Medium,0.0837,max_contract_vs_cost_of_funds,45887929.68,0.0339,29697379.38,0.013600000000000003,0.637032,0.637032,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,1.0572222886500002,0.05072,1.1079422886500003,0.062432,1.0,0.937568,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
157,Development,NSW,Residential Houses/Lots,Construction,44,26892343.12,34485862.37,11215381.83,20122702.5,34485862.37,18579659.84,0.6909,0.5388,12858143.38,905622.91,13763766.29,0.5157,Mid-Construction,0.5023,17321898.2,13081262.67,2023-11-24,90 DPD,0.0771,0.0634,0.0771,0.4165,1,12,0.0,2.68,Medium,0.0771,max_contract_vs_cost_of_funds,34485862.37,0.5157,13081262.67,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.6195075,1.0135,1.6413708512500003,1.6413708512500003,macro_plus_industry,v1.0,baseline,0.022322643577000006,0.05072,0.07304264357700001,0.080276,0.07304264357700001,0.06717907232121276,True,development_stage_presale_lvr_proxy,0.07304264357700001,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
158,Development,QLD,Mixed-Use,Construction,92,23510560.78,30051518.79,6425287.91,8582229.35,30051518.79,17870075.79,0.7601,0.5946,9580627.15,617930.14,10198557.29,0.1733,Early Construction,0.3431,10310171.16,21130030.96,2023-01-12,Builder Insolvency,0.0888,0.0795,0.0888,0.6,0,22,0.568275,2.68,Medium,0.0888,max_contract_vs_cost_of_funds,30051518.79,0.1733,21130030.96,0.013600000000000003,0.581875,0.581875,1.6708333333333334,1.0135,1.6933895833333334,1.6933895833333334,macro_plus_industry,v1.0,baseline,0.9853410638020834,0.05072,1.0360610638020835,0.05,1.0,0.95,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Mixed-Use,Medium,5.0,Satisfactory,1.15
159,Development,VIC,Mixed-Use,Construction,43,22447581.34,26501406.53,7112984.33,12513200.53,26501406.53,14960866.64,0.6665,0.5645,11777992.53,599918.02,12377910.55,0.3819,Mid-Construction,0.5576,14777007.48,13148302.0,2022-11-05,Cost Overrun,0.0909,0.0725,0.0909,0.5278,0,11,0.392912,2.68,Medium,0.0909,max_contract_vs_cost_of_funds,26501406.53,0.3819,13148302.0,0.013600000000000003,0.406512,0.406512,1.6701490000000003,1.0135,1.6926960115000005,1.6926960115000005,macro_plus_industry,v1.0,baseline,0.6881012410268882,0.05072,0.7388212410268882,0.086912,0.7388212410268882,0.6746088093267593,True,development_stage_presale_lvr_proxy,0.7388212410268882,development,Unknown,Mid-Construction,NotApplicable,Mixed-Use,Medium,6.0,Satisfactory,1.15
160,Development,VIC,Industrial,Manufacturing,6,73708940.18,108723259.09,26073300.72,83211095.56,108723259.09,44530047.79,0.6041,0.4096,40356590.45,2218695.97,42575286.42,0.7509,Near-Complete,0.7601,82643565.22,19009848.64,2018-11-16,Cost Overrun,0.0977,0.0664,0.0977,0.2347,1,8,0.0,3.5,Elevated,0.0977,max_contract_vs_cost_of_funds,108723259.09,0.7509,19009848.64,0.03,0.03,0.03,1.35946675,1.075,1.4614267562499998,1.4614267562499998,macro_plus_industry,v1.0,baseline,0.043842802687499995,0.054000000000000006,0.09784280268750001,0.171212,0.09784280268750001,0.08109094075376776,True,development_stage_presale_lvr_proxy,0.09784280268750001,development,Unknown,Near-Complete,NotApplicable,Industrial,Elevated,9.0,Strong,0.7
161,Development,VIC,Residential Apartments,Construction,85,67016550.19,82148319.93,22317291.54,67665301.64,82148319.93,37102782.52,0.5536,0.4517,34934154.91,2070222.87,37004377.77,0.8013,Near-Complete,0.9858,80979662.43,14817041.13,2019-01-24,Builder Insolvency,0.1013,0.062,0.1013,0.1763,1,13,0.0,2.68,Medium,0.1013,max_contract_vs_cost_of_funds,82148319.93,0.8013,14817041.13,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.33596075,1.0135,1.353996220125,1.353996220125,macro_plus_industry,v1.0,baseline,0.018414348593700003,0.05072,0.0691343485937,0.19829600000000003,0.0691343485937,0.055425283804963664,True,development_stage_presale_lvr_proxy,0.0691343485937,development,Unknown,Near-Complete,NotApplicable,Residential Apartments,Medium,11.0,Strong,0.7
162,Development,QLD,Mixed-Use,Construction,18,76088741.46,119675224.17,31329240.38,57773124.68,119675224.17,57751601.77,0.759,0.4826,36074773.03,2445782.35,38520555.38,0.4318,Mid-Construction,0.7862,94083444.56,43239127.15,2020-08-17,Builder Insolvency,0.0828,0.0576,0.0828,0.5173,1,18,0.0,2.68,Medium,0.0828,max_contract_vs_cost_of_funds,119675224.17,0.4318,43239127.15,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.6653715000000002,1.0135,1.6878540152500003,1.6878540152500003,macro_plus_industry,v1.0,baseline,0.02295481460740001,0.05072,0.07367481460740001,0.114344,0.07367481460740001,0.06525054160593147,True,development_stage_presale_lvr_proxy,0.07367481460740001,development,Unknown,Mid-Construction,NotApplicable,Mixed-Use,Medium,8.0,Good,0.9
163,Development,NSW,Residential Houses/Lots,Construction,44,71880358.93,114649199.94,21304120.34,89045319.44,114649199.94,43918812.23,0.611,0.3831,35312123.49,1759585.68,37071709.17,0.933,Near-Complete,0.9862,113072053.69,5325982.8,2018-06-29,Cost Overrun,0.0817,0.0691,0.0817,0.2233,1,7,0.0,2.68,Medium,0.0817,max_contract_vs_cost_of_funds,114649199.94,0.933,5325982.8,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.2811825245878876,1.0135,1.2984784886698242,1.2984784886698242,macro_plus_industry,v1.0,baseline,0.017659307445909614,0.05072,0.06837930744590962,0.19834400000000002,0.06837930744590962,0.05481668208985811,True,development_stage_presale_lvr_proxy,0.06837930744590962,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,11.0,Strong,0.7
164,Development,QLD,Mixed-Use,Construction,108,6934838.89,9319245.36,2818358.46,7213313.62,9319245.36,5298007.9,0.764,0.5685,4835502.22,378904.79,5214407.01,0.8284,Near-Complete,0.8364,7794220.49,1074765.32,2023-12-09,Builder Insolvency,0.104,0.0739,0.104,0.226,1,16,0.0,2.68,Medium,0.104,max_contract_vs_cost_of_funds,9319245.36,0.8284,1074765.32,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.3002229422564098,1.0135,1.3177759519768715,1.3177759519768715,macro_plus_industry,v1.0,baseline,0.017921752946885455,0.05072,0.06864175294688546,0.18036800000000003,0.06864175294688546,0.056260977251361616,True,development_stage_presale_lvr_proxy,0.06864175294688546,development,Unknown,Near-Complete,NotApplicable,Mixed-Use,Medium,10.0,Strong,0.7
165,Development,VIC,Industrial,Manufacturing,6,19029932.45,26844018.91,5691630.32,12081960.83,26844018.91,14393733.82,0.7564,0.5362,8698165.07,619411.69,9317576.75,0.44,Mid-Construction,0.8175,21945474.23,11916117.31,2021-09-27,90 DPD,0.0849,0.0687,0.0849,0.5499,0,12,0.269708,3.5,Elevated,0.0849,max_contract_vs_cost_of_funds,26844018.91,0.44,11916117.31,0.03,0.299708,0.299708,1.6802045,1.075,1.8062198375,1.8062198375,macro_plus_industry,v1.0,baseline,0.54133853505745,0.054000000000000006,0.59533853505745,0.11810000000000001,0.59533853505745,0.5250290540671652,True,development_stage_presale_lvr_proxy,0.59533853505745,development,Unknown,Mid-Construction,NotApplicable,Industrial,Elevated,8.0,Good,0.9
166,Development,VIC,Residential Apartments,Construction,17,30390542.74,47146511.37,10015317.98,14854713.32,47146511.37,22495170.21,0.7402,0.4771,10665599.83,719124.38,11384724.2,0.2,Early Construction,0.6962,32824059.67,22375546.06,2023-12-17,Pre-sale Shortfall,0.0782,0.0635,0.0782,0.6,0,13,0.224441,2.68,Medium,0.0782,max_contract_vs_cost_of_funds,47146511.37,0.2,22375546.06,0.013600000000000003,0.238041,0.238041,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,0.3950543313562501,0.05072,0.4457743313562501,0.073544,0.4457743313562501,0.412990303930986,True,development_stage_presale_lvr_proxy,0.4457743313562501,development,Unknown,Early Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
167,Development,VIC,Residential Houses/Lots,Construction,47,9671645.07,15268284.74,3938994.73,12799313.19,15268284.74,6927986.62,0.7163,0.4538,6258320.56,396448.37,6654768.93,0.9204,Near-Complete,0.7756,11841848.24,880926.75,2020-03-26,90 DPD,0.0771,0.0604,0.0771,0.1617,1,9,0.0,2.68,Medium,0.0771,max_contract_vs_cost_of_funds,15268284.74,0.9204,880926.75,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.2531421365005009,1.0135,1.2700595553432577,1.2700595553432577,macro_plus_industry,v1.0,baseline,0.01727280995266831,0.05072,0.0679928099526683,0.173072,0.0679928099526683,0.0562251583485401,True,development_stage_presale_lvr_proxy,0.0679928099526683,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,10.0,Strong,0.7
168,Development,ACT,Residential Apartments,Construction,51,74218307.06,93479033.91,19118643.08,83677732.3,93479033.91,57921903.75,0.7804,0.6196,52780461.08,3927176.64,56707637.73,1.0,Complete Unsold,0.8531,79750183.3,0.0,2023-07-02,Builder Insolvency,0.0988,0.0796,0.0988,0.1049,0,12,0.0,2.68,Medium,0.0988,max_contract_vs_cost_of_funds,93479033.91,1.0,0.0,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.244058,1.0135,1.2608527830000003,1.2608527830000003,macro_plus_industry,v1.0,baseline,0.017147597848800007,0.05072,0.0678675978488,0.142372,0.0678675978488,0.058205152207870654,True,development_stage_presale_lvr_proxy,0.0678675978488,development,Unknown,Complete Unsold,NotApplicable,Residential Apartments,Medium,9.0,Strong,0.7
169,Development,NSW,Industrial,Manufacturing,7,5761345.55,7319505.66,1673894.87,6355036.77,7319505.66,4438512.05,0.7704,0.6064,3780144.74,268394.76,4048539.49,0.7508,Near-Complete,0.9564,7000514.04,1464565.44,2024-03-21,Cost Overrun,0.0901,0.0709,0.0901,0.1318,1,17,0.0,3.5,Elevated,0.0901,max_contract_vs_cost_of_funds,7319505.66,0.7508,1464565.44,0.03,0.03,0.03,1.307053070927253,1.075,1.405082051246797,1.405082051246797,macro_plus_industry,v1.0,baseline,0.04215246153740391,0.054000000000000006,0.09615246153740392,0.19476800000000002,0.09615246153740392,0.07742503890868684,True,development_stage_presale_lvr_proxy,0.09615246153740392,development,Unknown,Near-Complete,NotApplicable,Industrial,Elevated,9.0,Strong,0.7
