loan_id,product,cashflow_product,state,industry,annual_revenue,ebitda,ebitda_margin,leverage_ratio,dscr,bureau_score,fcf_margin,revenue_cagr,conduct_classification,years_in_business,pd_estimate,pd_score_band,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_receivables_security,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,industry_recovery_haircut,lgd_industry_adjusted,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,dscr_stress_overlay,conduct_overlay,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
41,Cashflow Lending,Working Capital Facility,QLD,Retail Trade,5223922.87,546527.12,0.1046,18.07,3.2441,626,0.0465,0.269,Green,32,0.009579,A,Revolving,6083588.37,5039614.63,1043973.74,0.5662,5630682.23,Senior Unsecured,0,0.077,2022-01-03,Bureau Downgrade,0.1037,0.0549,0.1037,Write-off,9,0.548466,3.23,Elevated,3.1,3.2,0.0246,0.573066,1.17,1.05475,1.2340575,1.2340575,macro_plus_industry,v1.0,baseline,0.707196395295,0.0359856,0.743181995295,0.0,0.0,0.5,0.743181995295,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
42,Cashflow Lending,Equipment Finance,NSW,Manufacturing,5140042.92,718879.23,0.1399,9.87,3.3433,684,0.1792,0.1299,Green,25,0.015248,A,Term,6687610.95,6573580.27,114030.68,1.0,6687610.95,Senior Unsecured,0,0.1274,2021-06-19,Covenant Breach,0.0901,0.0662,0.0901,Voluntary Administration,15,0.530209,3.5,Elevated,3.2,3.1,0.03,0.5602090000000001,1.07,1.075,1.15025,1.15025,macro_plus_industry,v1.0,baseline,0.64438040225,0.03672,0.68110040225,0.0,0.0,0.45,0.68110040225,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Elevated
43,Cashflow Lending,Business Term Loan,WA,Wholesale Trade,6269818.15,1239599.05,0.1977,7.17,3.3618,530,-0.0226,0.2418,Green,13,0.025558,B,Term,4564601.26,3757201.86,807399.4,1.0,4564601.26,Senior Unsecured,0,0.1908,2023-10-05,Bureau Downgrade,0.0689,0.0663,0.0689,Voluntary Administration,9,0.600285,3.23,Elevated,3.5,2.9,0.0246,0.6248849999999999,1.14,1.05475,1.202415,1.202415,macro_plus_industry,v1.0,baseline,0.751371097275,0.0402192,0.791590297275,0.0,0.0,0.45,0.791590297275,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
44,Cashflow Lending,Business Term Loan,VIC,Accommodation & Food,1981275.33,381325.77,0.1925,10.2,2.1578,623,0.1473,0.2225,Amber,2,0.034515,B,Term,3254574.23,3177487.59,77086.64,1.0,3254574.23,Senior Unsecured,0,0.1075,2023-05-01,Bureau Downgrade,0.0935,0.0698,0.0935,Write-off,14,0.674207,2.68,Medium,2.7,3.7,0.013600000000000003,0.6878070000000001,1.14,1.0135,1.15539,1.15539,macro_plus_industry,v1.0,baseline,0.7946853297300001,0.0385472,0.8382325297300001,0.0,0.005,0.45,0.8382325297300001,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Medium
45,Cashflow Lending,Professional Practice Loan,NSW,Construction,6228763.67,1240446.26,0.1991,9.25,3.151,546,-0.0131,0.0355,Green,22,0.030214,B,Term,6111109.64,5258758.04,852351.6,1.0,6111109.64,Senior Unsecured,0,0.049,2024-04-27,Covenant Breach,0.1031,0.0668,0.1031,DOCA,11,0.565001,2.68,Medium,3.3,3.1,0.013600000000000003,0.578601,1.09,1.0135,1.1047150000000001,1.1047150000000001,macro_plus_industry,v1.0,baseline,0.6391892037150001,0.0385472,0.6777364037150001,0.0,0.0,0.45,0.6777364037150001,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
46,Cashflow Lending,Invoice Finance,SA,Wholesale Trade,684704.3,106829.58,0.156,85.87,1.232,633,-0.0126,0.2473,Green,1,0.034883,B,Revolving,6637677.75,4299103.5,2338574.24,0.7194,5981412.69,Senior Secured,1,0.7213,2019-04-16,Voluntary Administration,0.087,0.0555,0.087,Workout,8,0.396889,3.23,Elevated,3.5,2.9,0.0246,0.421489,1.0968418461538463,1.05475,1.1568939372307694,1.1568939372307694,macro_plus_industry,v1.0,baseline,0.4876180687094598,0.0402192,0.5291972687094598,0.0013600000000000012,0.0,0.35,0.5291972687094598,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Elevated
47,Cashflow Lending,Working Capital Facility,QLD,Arts & Recreation,3453641.31,475725.94,0.1377,9.95,1.1833,690,-0.0396,0.2502,Red,30,0.0455,B,Revolving,4676813.52,4057012.18,619801.34,0.6714,4473116.71,Senior Unsecured,0,0.1158,2020-09-02,90 DPD,0.0874,0.0762,0.0874,Write-off,21,0.76632,3.1,Elevated,2.4,3.3,0.022000000000000002,0.78832,1.214719046153846,1.045,1.2693814032307689,1.2693814032307689,macro_plus_industry,v1.0,baseline,1.0006787477948798,0.039824,1.0578367477948798,0.0023340000000000006,0.015,0.5,1.0,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
48,Cashflow Lending,Equipment Finance,NSW,Health Care,1551976.54,182954.54,0.1179,47.97,1.7944,630,0.0161,0.1715,Green,14,0.041139,B,Term,6848047.07,6823448.67,24598.4,1.0,6848047.07,Senior Unsecured,0,0.1426,2018-08-03,90 DPD,0.0853,0.0544,0.0853,Workout,10,0.627584,2.22,Medium,2.1,4.5,0.004400000000000004,0.631984,1.09,0.979,1.06711,1.06711,macro_plus_industry,v1.0,baseline,0.67439644624,0.0371488,0.7115452462399999,0.0,0.0,0.45,0.7115452462399999,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Low
49,Cashflow Lending,Working Capital Facility,WA,Professional Services,2104759.41,424193.87,0.2015,31.95,3.1449,573,0.1696,-0.0357,Green,2,0.032923,B,Revolving,7438564.97,4859445.38,2579119.58,0.7621,6824995.36,Senior Unsecured,0,0.0409,2023-02-05,Cash Flow Shortfall,0.0723,0.0659,0.0723,Workout,9,0.540209,2.18,Medium,2.3,4.3,0.0036000000000000034,0.5438090000000001,1.19,0.9760000000000001,1.16144,1.16144,macro_plus_industry,v1.0,baseline,0.6316015249600001,0.0370272,0.6686287249600001,0.0,0.0,0.5,0.6686287249600001,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
50,Cashflow Lending,Business Term Loan,NSW,Professional Services,4145746.98,903141.77,0.2178,2.11,2.0469,620,0.1488,0.1933,Amber,19,0.022526,A,Term,1169377.17,967524.51,201852.66,1.0,1169377.17,Senior Unsecured,0,0.0279,2023-05-11,Bureau Downgrade,0.0943,0.0581,0.0943,Voluntary Administration,27,0.657325,2.18,Medium,2.3,4.3,0.0036000000000000034,0.6609250000000001,1.1536,0.9759999999999999,1.1259135999999998,1.1259135999999998,macro_plus_industry,v1.0,baseline,0.74414444608,0.0331296,0.78227404608,0.0,0.005,0.45,0.78227404608,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Low
51,Cashflow Lending,Business Term Loan,NSW,Arts & Recreation,2853914.58,161158.03,0.0565,27.49,0.9817,696,-0.0037,-0.1102,Amber,23,0.061634,C,Term,3719136.91,3305942.27,413194.63,1.0,3719136.91,Senior Unsecured,0,0.0547,2021-08-10,90 DPD,0.0958,0.063,0.0958,Voluntary Administration,23,0.797568,3.1,Elevated,2.4,3.3,0.022000000000000002,0.8195680000000001,1.202955435897436,1.045,1.2570884305128205,1.2570884305128205,macro_plus_industry,v1.0,baseline,1.0302694508185313,0.041920000000000006,1.0835554508185312,0.006366000000000001,0.005,0.45,1.0,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Elevated
52,Cashflow Lending,Business Term Loan,NSW,Agriculture,477369.66,37613.83,0.0788,10.1,3.0994,802,0.0017,0.2231,Green,11,0.015021,A,Term,223768.75,215810.34,7958.42,1.0,223768.75,Senior Unsecured,0,0.0311,2024-05-01,Cash Flow Shortfall,0.1049,0.0692,0.1049,Write-off,15,0.558101,3.5,Elevated,2.9,3.6,0.03,0.588101,1.1199999999999999,1.075,1.2039999999999997,1.2039999999999997,macro_plus_industry,v1.0,baseline,0.7080736039999999,0.03672,0.7447936039999998,0.0,0.0,0.45,0.7447936039999998,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
53,Cashflow Lending,Merchant Cash Advance,SA,Professional Services,17083598.82,2316793.52,0.1356,2.14,3.1712,580,0.0332,-0.0143,Green,3,0.025056,B,Revolving,5222481.09,2759836.54,2462644.55,0.5159,4030350.49,Senior Unsecured,0,0.1267,2020-09-05,Bureau Downgrade,0.0897,0.0575,0.0897,Workout,16,0.603832,2.18,Medium,2.3,4.3,0.0036000000000000034,0.6074320000000001,1.24,0.976,1.21024,1.21024,macro_plus_industry,v1.0,baseline,0.7351385036800001,0.0370272,0.7721657036800001,0.0,0.0,0.55,0.7721657036800001,cashflow_lending,B,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Low
54,Cashflow Lending,Business Term Loan,QLD,Construction,3977634.01,704359.0,0.1771,10.67,2.1764,659,0.0998,0.1294,Amber,21,0.034664,B,Term,4980485.11,4957713.54,22771.58,1.0,4980485.11,Senior Unsecured,0,0.0318,2020-10-19,Voluntary Administration,0.0727,0.0735,0.0735,Workout,9,0.698332,2.68,Medium,3.3,3.1,0.013600000000000003,0.711932,1.14,1.0135,1.15539,1.15539,macro_plus_industry,v1.0,baseline,0.82255911348,0.0385472,0.86610631348,0.0,0.005,0.45,0.86610631348,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Medium
55,Cashflow Lending,Working Capital Facility,NSW,Transport,2196366.38,395595.59,0.1801,15.68,1.4513,554,0.0416,0.142,Green,30,0.040161,B,Revolving,3769188.42,3252934.2,516254.21,0.6935,3610977.11,Senior Unsecured,0,0.0164,2018-02-12,90 DPD,0.0781,0.0755,0.0781,DOCA,27,0.695237,2.14,Medium,2.6,3.8,0.0028000000000000026,0.698037,1.2257,0.9729999999999999,1.1926061,1.1926061,macro_plus_industry,v1.0,baseline,0.8324831842257,0.036905600000000004,0.8693887842257,0.0,0.0,0.5,0.8693887842257,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
56,Cashflow Lending,Working Capital Facility,NSW,Agriculture,4071331.13,210971.52,0.0518,31.95,0.9366,557,-0.0178,-0.101,Green,21,0.09713,D,Revolving,5088037.62,2965381.72,2122655.91,0.5095,4046829.57,Senior Unsecured,0,0.191,2022-10-07,Covenant Breach,0.0988,0.063,0.0988,Workout,21,0.883462,3.5,Elevated,2.9,3.6,0.03,0.913462,1.2835598769230767,1.075,1.3798268676923073,1.3798268676923073,macro_plus_industry,v1.0,baseline,1.2604194102159505,0.04752000000000001,1.3152074102159506,0.007268000000000001,0.0,0.5,1.0,cashflow_lending,D,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
57,Cashflow Lending,Working Capital Facility,NT,Information Technology,3133534.86,465825.97,0.1487,19.11,2.0131,824,0.1648,-0.1395,Green,2,0.017145,A,Revolving,7523405.24,5484996.35,2038408.88,0.6425,6794688.35,Senior Unsecured,0,0.0621,2023-06-30,Bureau Downgrade,0.1043,0.0517,0.1043,DOCA,25,0.61696,2.55,Medium,2.0,4.8,0.010999999999999996,0.62796,1.1973,1.00375,1.201789875,1.201789875,macro_plus_industry,v1.0,baseline,0.754675969905,0.034136,0.788811969905,0.0,0.0,0.5,0.788811969905,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Medium
58,Cashflow Lending,Equipment Finance,QLD,Real Estate,2517240.09,440490.81,0.175,11.96,2.8254,690,0.0582,0.178,Green,26,0.016312,A,Term,3794158.3,3445898.57,348259.73,1.0,3794158.3,Senior Unsecured,0,0.0028,2019-07-09,Cash Flow Shortfall,0.0789,0.0681,0.0789,Write-off,19,0.55154,2.9,Medium,3.8,2.7,0.018,0.56954,1.0735666666666668,1.03,1.1057736666666669,1.1057736666666669,macro_plus_industry,v1.0,baseline,0.6297823341133335,0.035088,0.6648703341133335,0.0,0.0,0.45,0.6648703341133335,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Medium
59,Cashflow Lending,Business Term Loan,VIC,Manufacturing,4979809.76,255505.89,0.0513,7.2,0.8542,612,0.1831,-0.1418,Green,24,0.05296,C,Term,1193890.03,1074799.06,119090.98,1.0,1193890.03,Senior Unsecured,0,0.165,2023-10-15,Covenant Breach,0.1018,0.069,0.1018,Workout,16,0.792515,3.5,Elevated,3.2,3.1,0.03,0.822515,1.1973233846153846,1.075,1.2871226384615384,1.2871226384615384,macro_plus_industry,v1.0,baseline,1.0586776769741923,0.0432,1.1107936769741922,0.008916000000000002,0.0,0.45,1.0,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Elevated
60,Cashflow Lending,Equipment Finance,NSW,Wholesale Trade,1652600.25,318305.72,0.1926,31.79,3.0129,645,0.0873,0.0431,Green,17,0.023935,A,Term,6280782.26,5079921.81,1200860.45,1.0,6280782.26,Senior Unsecured,0,0.0717,2021-02-19,Voluntary Administration,0.096,0.0515,0.096,DOCA,10,0.543247,3.23,Elevated,3.5,2.9,0.0246,0.567847,1.07,1.05475,1.1285825,1.1285825,macro_plus_industry,v1.0,baseline,0.6408621868775,0.0359856,0.6768477868774999,0.0,0.0,0.45,0.6768477868774999,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Elevated
61,Cashflow Lending,Equipment Finance,VIC,Manufacturing,793756.33,149663.28,0.1886,13.13,1.2617,690,0.1369,0.2181,Green,25,0.021795,A,Term,1104772.84,982164.73,122608.11,1.0,1104772.84,Senior Unsecured,0,0.0172,2018-05-11,Cash Flow Shortfall,0.0998,0.052,0.0998,Write-off,19,0.636443,3.5,Elevated,3.2,3.1,0.03,0.666443,1.0773495282051284,1.075,1.158150742820513,1.158150742820513,macro_plus_industry,v1.0,baseline,0.771841455497531,0.03672,0.809327455497531,0.0007660000000000001,0.0,0.45,0.809327455497531,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Elevated
62,Cashflow Lending,Professional Practice Loan,NSW,Information Technology,2214740.23,332796.38,0.1503,27.09,1.2113,674,-0.0119,0.2772,Amber,9,0.04316,B,Term,5386615.25,4722092.86,664522.39,1.0,5386615.25,Senior Unsecured,0,0.1581,2020-11-14,90 DPD,0.0752,0.0582,0.0752,DOCA,24,0.716968,2.55,Medium,2.0,4.8,0.010999999999999996,0.7279680000000001,1.1207245846153846,1.00375,1.1249273018076922,1.1249273018076922,macro_plus_industry,v1.0,baseline,0.8189110780423421,0.038152,0.8638370780423421,0.001774,0.005,0.45,0.8638370780423421,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
63,Cashflow Lending,Business Term Loan,VIC,Manufacturing,1386613.52,262302.69,0.1892,23.67,0.9029,699,0.0548,-0.0031,Green,19,0.057445,C,Term,5187462.88,5055766.14,131696.74,1.0,5187462.88,Senior Unsecured,0,0.0604,2022-10-04,Bureau Downgrade,0.0695,0.0606,0.0695,Workout,10,0.743602,3.5,Elevated,3.2,3.1,0.03,0.773602,1.192153692307692,1.075,1.281565219230769,1.281565219230769,macro_plus_industry,v1.0,baseline,0.9914214167273613,0.0432,1.0425634167273612,0.007942000000000001,0.0,0.45,1.0,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Elevated
64,Cashflow Lending,Business Term Loan,QLD,Transport,876917.9,94170.61,0.1074,107.3,3.3595,701,-0.0208,0.2274,Amber,29,0.015312,A,Term,5373070.13,5279660.49,93409.64,1.0,5373070.13,Senior Unsecured,0,0.049,2021-06-23,Covenant Breach,0.0698,0.064,0.0698,Voluntary Administration,16,0.600705,2.14,Medium,2.6,3.8,0.0028000000000000026,0.6035050000000001,1.1199999999999999,0.973,1.0897599999999998,1.0897599999999998,macro_plus_industry,v1.0,baseline,0.6576756088,0.0330208,0.6956964087999999,0.0,0.005,0.45,0.6956964087999999,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Low
65,Cashflow Lending,Trade Finance,QLD,Professional Services,4605653.79,737218.27,0.1601,21.59,2.5294,579,0.0919,-0.0099,Green,1,0.036159,B,Term,7961635.34,7673139.43,288495.91,1.0,7961635.34,Senior Secured,1,0.4405,2018-08-16,90 DPD,0.1032,0.0551,0.1032,DOCA,13,0.526705,2.18,Medium,2.3,4.3,0.0036000000000000034,0.530305,1.09,0.9760000000000001,1.0638400000000001,1.0638400000000001,macro_plus_industry,v1.0,baseline,0.5641596712000001,0.0370272,0.6011868712000001,0.0,0.0,0.4,0.6011868712000001,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Low
66,Cashflow Lending,Equipment Finance,VIC,Manufacturing,3453670.79,392914.76,0.1138,25.29,1.5528,627,0.0975,-0.0253,Amber,1,0.05611,C,Term,6043512.17,5473635.98,569876.19,1.0,6043512.17,Senior Unsecured,0,0.0414,2019-04-23,90 DPD,0.0988,0.0525,0.0988,Write-off,13,0.7379,3.5,Elevated,3.2,3.1,0.03,0.7679,1.1,1.075,1.1825,1.1825,macro_plus_industry,v1.0,baseline,0.9080417500000001,0.0432,0.9562417500000001,0.0,0.005,0.45,0.9562417500000001,cashflow_lending,C,Equipment Finance,Equipment Finance,NotApplicable,Elevated
67,Cashflow Lending,Business Term Loan,NSW,Arts & Recreation,5917273.97,1085931.5,0.1835,9.38,1.5061,563,0.125,0.0959,Green,30,0.025546,B,Term,6751192.25,5811029.44,940162.81,1.0,6751192.25,Senior Unsecured,0,0.1366,2018-09-01,Covenant Breach,0.1018,0.0755,0.1018,Workout,19,0.727618,3.1,Elevated,2.4,3.3,0.022000000000000002,0.749618,1.1438,1.045,1.1952709999999998,1.1952709999999998,macro_plus_industry,v1.0,baseline,0.8959966564779999,0.039824,0.9358206564779998,0.0,0.0,0.45,0.9358206564779998,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
68,Cashflow Lending,Business Line of Credit,NSW,Professional Services,6100597.87,1074878.66,0.1762,7.71,2.951,629,0.1158,0.299,Green,11,0.020106,A,Revolving,5364292.69,3603326.29,1760966.4,0.7646,4949838.26,Senior Unsecured,0,0.0906,2021-04-22,Covenant Breach,0.0824,0.0597,0.0824,Workout,17,0.578001,2.18,Medium,2.3,4.3,0.0036000000000000034,0.581601,1.17,0.9759999999999999,1.1419199999999998,1.1419199999999998,macro_plus_industry,v1.0,baseline,0.6641418139199999,0.0331296,0.6972714139199999,0.0,0.0,0.5,0.6972714139199999,cashflow_lending,A,Business Line of Credit,Business Line of Credit,NotApplicable,Low
69,Cashflow Lending,Working Capital Facility,NSW,Transport,5538348.41,960674.6,0.1735,6.34,1.6213,776,0.0709,0.0665,Green,18,0.029175,B,Revolving,3394040.78,2587041.93,806998.85,0.601,3072062.74,Senior Unsecured,0,0.1008,2022-02-21,90 DPD,0.0682,0.0512,0.0682,Write-off,26,0.662829,2.14,Medium,2.6,3.8,0.0028000000000000026,0.665629,1.2217333333333331,0.973,1.1887465333333331,1.1887465333333331,macro_plus_industry,v1.0,baseline,0.7912641662361333,0.036905600000000004,0.8281697662361333,0.0,0.0,0.5,0.8281697662361333,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
70,Cashflow Lending,Business Line of Credit,NSW,Financial Services,5744738.13,545919.22,0.095,13.25,0.8494,672,-0.0344,0.1101,Amber,11,0.083399,D,Revolving,6802048.5,4671180.74,2130867.75,0.6264,6005851.35,Senior Unsecured,0,0.0598,2020-10-11,90 DPD,0.0655,0.0614,0.0655,DOCA,19,0.840806,2.45,Medium,2.5,4.0,0.009000000000000005,0.8498060000000001,1.2852604307692308,0.99625,1.2804407041538461,1.2804407041538461,macro_plus_industry,v1.0,baseline,1.0881261930341635,0.043824,1.1459621930341635,0.009012000000000001,0.005,0.5,1.0,cashflow_lending,D,Business Line of Credit,Business Line of Credit,NotApplicable,Low
71,Cashflow Lending,Equipment Finance,VIC,Agriculture,4809214.37,293244.14,0.061,30.36,2.3926,574,0.1576,0.0623,Green,25,0.029045,B,Term,6115877.96,5163508.47,952369.49,1.0,6115877.96,Senior Unsecured,0,0.1746,2021-01-14,Voluntary Administration,0.1,0.0579,0.1,Voluntary Administration,16,0.65353,3.5,Elevated,2.9,3.6,0.03,0.6835300000000001,1.09,1.075,1.17175,1.17175,macro_plus_industry,v1.0,baseline,0.8009262775000001,0.04104,0.8419662775000001,0.0,0.0,0.45,0.8419662775000001,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Elevated
72,Cashflow Lending,Business Line of Credit,NT,Health Care,19728147.77,1557874.5,0.079,4.46,1.708,597,0.0126,0.1936,Green,32,0.031181,B,Revolving,7300555.69,5827359.81,1473195.88,0.6184,6738333.17,Senior Unsecured,0,0.0401,2020-11-12,90 DPD,0.083,0.0709,0.083,Workout,10,0.684817,2.22,Medium,2.1,4.5,0.004400000000000004,0.689217,1.19,0.979,1.1650099999999999,1.1650099999999999,macro_plus_industry,v1.0,baseline,0.8029446971699998,0.0371488,0.8400934971699998,0.0,0.0,0.5,0.8400934971699998,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Low
73,Cashflow Lending,Trade Finance,WA,Real Estate,1461738.87,302741.51,0.2071,19.03,1.317,697,0.0705,0.1318,Green,23,0.038934,B,Term,4222522.56,3788687.89,433834.67,1.0,4222522.56,Senior Secured,1,0.787,2021-10-30,Cash Flow Shortfall,0.0803,0.0733,0.0803,Workout,14,0.417879,2.9,Medium,3.8,2.7,0.018,0.435879,1.09,1.03,1.1227,1.1227,macro_plus_industry,v1.0,baseline,0.4893613533,0.039216,0.5285773533,0.0,0.0,0.4,0.5285773533,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Medium
74,Cashflow Lending,Equipment Finance,NSW,Utilities,3197056.12,479728.88,0.1501,22.97,2.922,692,0.1513,-0.0927,Green,3,0.024914,A,Term,7414912.31,6094864.92,1320047.39,1.0,7414912.31,Senior Unsecured,0,0.1483,2019-09-30,Voluntary Administration,0.07,0.076,0.076,Workout,12,0.53327,1.9,Low,3.0,3.5,0.0,0.53327,1.07,0.9549999999999998,1.02185,1.02185,macro_plus_industry,v1.0,baseline,0.5449219495,0.032368,0.5772899494999999,0.0,0.0,0.45,0.5772899494999999,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Low
75,Cashflow Lending,Invoice Finance,NSW,Retail Trade,4055494.14,597182.98,0.1473,8.01,1.1268,638,0.1426,0.1178,Green,8,0.033712,B,Revolving,4952592.87,3986867.44,965725.42,0.7701,4730575.52,Senior Secured,1,0.4218,2019-07-06,Voluntary Administration,0.0879,0.0655,0.0879,Voluntary Administration,6,0.565727,3.23,Elevated,3.1,3.2,0.0246,0.5903269999999999,1.1074265846153846,1.05475,1.1680581901230769,1.1680581901230769,macro_plus_industry,v1.0,baseline,0.6895362872007855,0.0402192,0.7332194872007856,0.0034640000000000005,0.0,0.35,0.7332194872007856,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Elevated
76,Cashflow Lending,Professional Practice Loan,QLD,Manufacturing,2437569.85,283766.04,0.1164,37.34,2.0723,608,-0.0164,-0.0762,Green,34,0.044321,B,Term,5395377.65,4441851.8,953525.85,1.0,5395377.65,Senior Unsecured,0,0.079,2021-05-23,Covenant Breach,0.067,0.0731,0.0731,Write-off,7,0.655812,3.5,Elevated,3.2,3.1,0.03,0.685812,1.09,1.075,1.17175,1.17175,macro_plus_industry,v1.0,baseline,0.803600211,0.04104,0.844640211,0.0,0.0,0.45,0.844640211,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Elevated
77,Cashflow Lending,Merchant Cash Advance,TAS,Construction,3589740.26,756379.92,0.2107,9.74,1.0879,715,0.1714,-0.0335,Red,31,0.055377,C,Revolving,6654022.1,3069997.31,3584024.79,0.5202,4934564.17,Senior Unsecured,0,0.0534,2022-12-13,Cash Flow Shortfall,0.0653,0.0668,0.0668,Workout,22,0.791157,2.68,Medium,3.3,3.1,0.013600000000000003,0.8047570000000001,1.2911397435897438,1.0135,1.3085701301282056,1.3085701301282056,macro_plus_industry,v1.0,baseline,1.0530809722115844,0.040576,1.1128989722115843,0.004241999999999999,0.015,0.55,1.0,cashflow_lending,C,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Medium
