loan_id,product,state,property_type,occupancy,loan_type,mortgage_class,property_value_orig,original_ltv,original_principal,credit_score,dti,seasoning_months,default_date,property_value_at_default,ead,ltv_at_default,lmi_flag,lmi_eligible,contract_rate_proxy,cost_of_funds_proxy,discount_rate,house_price_decline,unemployment_shock,rate_shock,resolution_type,workout_months,realised_lgd,discount_rate_proxy_used,discount_rate_source,arrears_stage_proxy,proxy_arrears_flag,repayment_behaviour_proxy,proxy_behaviour_flag,borrower_type_proxy,cure_rate_proxy,liquidation_loss_proxy,lgd_cure_proxy,foreclosure_channel_flag,cure_overlay_applied_flag,cure_overlay_source,lgd_base,downturn_scalar,house_price_driver,house_price_source,unemployment_driver,unemployment_source,unemployment_year_bucket,rate_shock_driver,rate_shock_source,macro_downturn_scalar,industry_downturn_adjustment,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,lgd_with_moc,lgd_after_lmi,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,capital_K,rwa,rwa_after_apra_scalar
35,Mortgage,ACT,Unit,Owner-Occupier,P&I,Standard,1658333.64,0.832,1379802.05,681,0.2834,38,2022-09-25,1968794.82,1247455.38,0.6336,1,1,0.048,0.0407,0.048,0.0,0.015,0.0,Cure,5,0.015817,0.048,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.029290740740740742,0.015817,0,True,mortgage_proxy_two_stage,0.015817,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.017389842480000004,0.037389842480000005,0.029911873984000005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,373296.37,410626.01
36,Mortgage,WA,Townhouse,Investor,P&I,Non-Standard,1101438.7,0.8754,964160.96,634,0.518,50,2020-01-19,1137649.93,846144.63,0.7438,1,1,0.0496,0.0503,0.0503,0.0,0.03,0.0007,Cure,5,0.014191,0.0503,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.17983999999999997,0.017302721420210693,0.014191000000000002,0,True,mortgage_proxy_two_stage,0.014191000000000002,1.1200896,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0007,observed_rate_shock,1.1200896,1.0,1.1200896,macro_only,v1.0,baseline,0.015895191513600002,0.0358951915136,0.028716153210880002,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,379808.44,417789.28
37,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,595305.94,0.8332,496017.4,666,0.3638,41,2020-07-21,501216.34,445748.31,0.8893,1,1,0.0352,0.0396,0.0396,0.1581,0.03,0.0044,Cure,6,0.016913,0.0396,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.440484,0.03022791126616576,0.016913,0,True,mortgage_proxy_two_stage,0.016913,1.1947824,0.1581,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0044,observed_rate_shock,1.1947824,1.0,1.1947824,macro_only,v1.0,baseline,0.0202073547312,0.040207354731200004,0.032165883784960006,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,133388.52,146727.37
38,Mortgage,NSW,House,Investor,P&I,Standard,675180.68,0.5643,380992.73,624,0.3632,25,2019-07-16,294978.13,360747.99,1.223,0,0,0.054,0.0398,0.054,0.4,0.01,0.0,Property Sale,17,0.340472,0.054,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.11381599999999997,0.3842001209681059,0.340472,1,True,mortgage_proxy_two_stage,0.340472,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.4309558387200001,0.4509558387200001,0.4509558387200001,0.4509558387200001,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.107957,486818.06,535499.86
39,Mortgage,QLD,House,Owner-Occupier,P&I,Non-Standard,834431.4,0.839,700123.46,733,0.4662,23,2018-08-19,1008314.67,665653.71,0.6602,1,1,0.0528,0.0309,0.0528,0.0,0.01,0.0,Cure,4,0.014256,0.0528,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30605599999999994,0.02054344442779244,0.014256,0,True,mortgage_proxy_two_stage,0.014256,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.015581237760000002,0.03558123776,0.028464990208,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,298791.58,328670.74
40,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,889578.32,0.846,752596.83,742,0.2541,43,2019-03-01,857011.7,667135.18,0.7784,1,1,0.0442,0.0473,0.0473,0.0366,0.01,0.0031,Cure,6,0.015556,0.0473,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.028807407407407407,0.015556,0,True,mortgage_proxy_two_stage,0.015556,1.1141280000000002,0.0366,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0031,observed_rate_shock,1.1141280000000002,1.0,1.1141280000000002,macro_only,v1.0,baseline,0.017331375168000002,0.037331375168,0.029865100134400004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,199637.71,219601.49
41,Mortgage,NSW,Townhouse,Owner-Occupier,Interest-Only,Non-Standard,2178824.52,0.7963,1735092.16,569,0.3705,72,2023-03-07,6558168.02,1551370.45,0.2366,0,0,0.0363,0.0339,0.0363,0.0,0.015,0.0,Property Sale,11,0.0,0.0363,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.23754,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,696362.73,765999.0
42,Mortgage,VIC,Unit,Investor,P&I,Standard,1556628.99,0.8448,1314965.72,624,0.3505,28,2022-05-27,1813956.29,1223758.21,0.6746,1,1,0.0539,0.0496,0.0539,0.0,0.015,0.0,Cure,6,0.021116,0.0539,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.33993999999999996,0.031991031118383174,0.021116,0,True,mortgage_proxy_two_stage,0.021116,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.023215775040000004,0.04321577504,0.034572620032000005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,366205.08,402825.59
43,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,1475290.46,0.8807,1299236.15,590,0.4089,101,2021-07-21,1001892.65,948362.76,0.9466,1,1,0.0589,0.0499,0.0589,0.3209,0.03,0.0,Property Sale,7,0.128725,0.0589,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.283612,0.17968614773000105,0.128725,1,True,mortgage_proxy_two_stage,0.128725,1.2575088,0.3209,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2575088,1.0,1.2575088,macro_only,v1.0,baseline,0.16187282028000002,0.18187282028,0.145498256224,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,425691.03,468260.13
44,Mortgage,SA,Unit,Owner-Occupier,P&I,Non-Standard,596753.07,0.7761,463153.1,640,0.5498,114,2021-01-31,2214778.66,319689.05,0.1443,0,0,0.041,0.0506,0.0506,0.0,0.03,0.0096,Cure,4,0.015362,0.0506,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.216024,0.019594987601661278,0.015362000000000002,0,True,mortgage_proxy_two_stage,0.015362000000000002,1.1354688000000002,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0096,observed_rate_shock,1.1354688000000002,1.0,1.1354688000000002,macro_only,v1.0,baseline,0.017443071705600006,0.0374430717056,0.0374430717056,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,143498.63,157848.5
45,Mortgage,NSW,Unit,Investor,Interest-Only,Non-Standard,2199300.34,0.5399,1187340.94,674,0.4693,21,2023-12-29,2843567.0,1168659.68,0.411,0,0,0.0431,0.0405,0.0431,0.0,0.015,0.0,Cure,3,0.014089,0.0431,max_contract_vs_cost_of_funds,60-89,True,weak,True,investor,0.20568399999999998,0.017737273326988254,0.014089000000000003,0,True,mortgage_proxy_two_stage,0.014089000000000003,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.015490010160000005,0.03549001016,0.03549001016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,524575.57,577033.13
46,Mortgage,QLD,House,Owner-Occupier,P&I,Non-Standard,1904050.75,0.7194,1369836.02,593,0.3393,64,2018-06-22,1841101.73,1136393.77,0.6172,0,0,0.0396,0.0443,0.0443,0.0331,0.01,0.0047,Property Sale,9,0.0,0.0443,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1153808,0.0331,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0047,observed_rate_shock,1.1153808,1.0,1.1153808,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,510092.39,561101.63
47,Mortgage,NSW,House,Owner-Occupier,Interest-Only,Non-Standard,495486.98,0.5349,265056.89,624,0.4896,74,2019-10-28,1258887.95,234501.29,0.1863,0,0,0.0494,0.0467,0.0494,0.0,0.01,0.0,Cure,3,0.012658,0.0494,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30324799999999996,0.01816715273153145,0.012658,0,True,mortgage_proxy_two_stage,0.012658,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.013834687680000003,0.03383468768,0.03383468768,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,105260.45,115786.5
48,Mortgage,VIC,Unit,Owner-Occupier,P&I,Standard,1871845.46,0.6834,1279208.64,619,0.2597,73,2020-04-10,1399881.79,1039149.3,0.7423,0,0,0.0389,0.0311,0.0389,0.2521,0.03,0.0,Cure,5,0.01217,0.0389,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.019629032258064512,0.01217,0,True,mortgage_proxy_two_stage,0.01217,1.2277872,0.2521,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2277872,1.0,1.2277872,macro_only,v1.0,baseline,0.014942170224000002,0.034942170224,0.034942170224,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,310961.55,342057.71
49,Mortgage,VIC,House,Investor,P&I,Standard,1518607.17,0.6832,1037509.26,692,0.2107,26,2023-01-30,1650397.81,967746.76,0.5864,0,0,0.0439,0.0424,0.0439,0.0,0.015,0.0,Property Sale,13,0.0,0.0439,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,289594.61,318554.07
50,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,525709.49,0.5297,278470.65,684,0.2716,109,2024-06-12,1136372.81,197155.7,0.1735,0,0,0.0524,0.0288,0.0524,0.0,0.01,0.0,Property Sale,12,0.0,0.0524,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,58998.11,64897.92
51,Mortgage,ACT,House,Investor,Interest-Only,Standard,1335346.38,0.657,877281.5,636,0.3191,83,2019-07-25,2820666.58,767928.22,0.2723,0,0,0.049,0.0399,0.049,0.0,0.01,0.0,Cure,5,0.014854,0.049,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27999999999999997,0.020630555555555555,0.014854,0,True,mortgage_proxy_two_stage,0.014854,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.01623482784,0.03623482784,0.03623482784,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,229799.66,252779.62
52,Mortgage,QLD,Unit,Owner-Occupier,P&I,Standard,1392097.02,0.5499,765582.56,690,0.3787,108,2023-09-05,3139832.22,545310.66,0.1737,0,0,0.0447,0.0317,0.0447,0.0,0.015,0.0,Cure,6,0.018241,0.0447,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45655599999999996,0.033565555972648514,0.018241,0,True,mortgage_proxy_two_stage,0.018241,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.020054885040000005,0.04005488504,0.04005488504,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,163182.18,179500.4
53,Mortgage,SA,Unit,Investor,Interest-Only,Standard,706415.26,0.8637,610134.99,647,0.4153,100,2023-05-25,597370.36,528788.19,0.8852,1,1,0.0455,0.0324,0.0455,0.1544,0.015,0.0,Property Sale,12,0.103956,0.0455,max_contract_vs_cost_of_funds,30-59,True,stable,True,investor,0.335124,0.15635396675470314,0.103956,1,True,mortgage_proxy_two_stage,0.103956,1.1661408000000002,0.1544,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.1661408000000002,1.0,1.1661408000000002,macro_only,v1.0,baseline,0.12122733300480003,0.14122733300480003,0.11298186640384003,0.11298186640384003,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.027048,178780.13,196658.14
54,Mortgage,SA,Unit,Investor,Interest-Only,Non-Standard,2383251.02,0.9265,2207985.81,663,0.5187,83,2019-06-17,6313110.99,1939902.45,0.3073,1,1,0.0491,0.0368,0.0491,0.0,0.01,0.0,Cure,5,0.015882,0.0491,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.17975599999999997,0.01936253114926778,0.015882,0,True,mortgage_proxy_two_stage,0.015882,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.017358390720000002,0.03735839072,0.029886712576000004,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,870762.86,957839.14
55,Mortgage,QLD,Unit,Investor,P&I,Standard,2177447.05,0.5325,1159582.91,780,0.3784,75,2020-08-05,2247351.93,923492.01,0.4109,0,0,0.0351,0.0384,0.0384,0.0,0.03,0.0032,Cure,3,0.013009,0.0384,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.41659199999999996,0.022298288676192303,0.013009,0,True,mortgage_proxy_two_stage,0.013009,1.1244096000000001,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0032,observed_rate_shock,1.1244096000000001,1.0,1.1244096000000001,macro_only,v1.0,baseline,0.014627444486400002,0.034627444486400004,0.034627444486400004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,276351.54,303986.69
56,Mortgage,SA,House,Owner-Occupier,P&I,Non-Standard,1788398.03,0.9298,1662855.78,760,0.3754,17,2020-08-29,1667311.53,1611784.69,0.9667,1,1,0.037,0.043,0.043,0.0677,0.03,0.006,Property Sale,18,0.130033,0.043,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.283612,0.1815119739582461,0.130033,1,True,mortgage_proxy_two_stage,0.130033,1.1584944000000001,0.0677,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.006,observed_rate_shock,1.1584944000000001,1.0,1.1584944000000001,macro_only,v1.0,baseline,0.15064250231520002,0.1706425023152,0.13651400185216,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,723480.83,795828.92
57,Mortgage,NSW,House,Investor,P&I,Standard,1343935.46,0.7352,988006.88,602,0.2176,21,2024-05-09,1236440.57,944044.65,0.7635,0,0,0.057,0.0298,0.057,0.08,0.01,0.0,Cure,5,0.017859,0.057,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27999999999999997,0.02480416666666667,0.017859,0,True,mortgage_proxy_two_stage,0.017859,1.12752,0.08,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.12752,1.0,1.12752,macro_only,v1.0,baseline,0.02013637968,0.04013637968,0.04013637968,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,282501.84,310752.02
58,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1235295.91,0.6348,784171.47,729,0.2122,86,2019-03-06,6212313.75,605621.24,0.0975,0,0,0.0369,0.0401,0.0401,0.0,0.01,0.0031,Cure,6,0.014793,0.0401,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.027394444444444443,0.014793,0,True,mortgage_proxy_two_stage,0.014793,1.0983168,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0031,observed_rate_shock,1.0983168,1.0,1.0983168,macro_only,v1.0,baseline,0.016247400422400003,0.0362474004224,0.0362474004224,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,181229.9,199352.89
59,Mortgage,NSW,Unit,Owner-Occupier,Interest-Only,Standard,1749592.95,0.5346,935311.28,728,0.3929,114,2023-03-11,886728.23,800520.26,0.9028,0,0,0.0527,0.0324,0.0527,0.4,0.015,0.0,Property Sale,7,0.068773,0.0527,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.29429199999999994,0.09745248743106213,0.068773,1,True,mortgage_proxy_two_stage,0.068773,1.2722400000000003,0.4,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.2722400000000003,1.0,1.2722400000000003,macro_only,v1.0,baseline,0.08749576152000002,0.10749576152000002,0.10749576152000002,0.10749576152000002,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.025734,257509.0,283259.9
60,Mortgage,VIC,Unit,Owner-Occupier,Interest-Only,Standard,1522678.52,0.7253,1104369.68,611,0.3534,92,2020-03-03,5242693.97,952562.9,0.1817,0,0,0.058,0.0418,0.058,0.0,0.03,0.0,Cure,4,0.019018,0.058,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.31959199999999993,0.027950876532903783,0.019018,0,True,mortgage_proxy_two_stage,0.019018,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.02127885984,0.04127885984,0.04127885984,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,285050.89,313555.98
61,Mortgage,VIC,Unit,Investor,P&I,Non-Standard,483887.18,0.8575,414948.74,729,0.4937,19,2022-09-30,397888.18,400806.36,1.0073,1,1,0.0418,0.0433,0.0433,0.1777,0.015,0.0015,Property Sale,10,0.120291,0.0433,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.14129599999999998,0.14008435968622482,0.120291,1,True,mortgage_proxy_two_stage,0.120291,1.1787984,0.1777,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0015,observed_rate_shock,1.1787984,1.0,1.1787984,macro_only,v1.0,baseline,0.1417988383344,0.16179883833439998,0.12943907066752,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,179909.71,197900.68
62,Mortgage,NSW,House,Investor,P&I,Standard,1451880.69,0.8182,1187912.69,772,0.2562,66,2020-09-23,2200642.55,988248.06,0.4491,1,1,0.0443,0.0414,0.0443,0.0,0.03,0.0,Property Sale,18,0.0,0.0443,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,295729.55,325302.5
63,Mortgage,WA,House,Investor,Interest-Only,Standard,2083767.78,0.5226,1088980.59,612,0.2087,76,2021-10-03,2936358.32,962062.75,0.3276,0,0,0.0492,0.0457,0.0492,0.0,0.03,0.0,Cure,4,0.013057,0.0492,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27999999999999997,0.018134722222222222,0.013057,0,True,mortgage_proxy_two_stage,0.013057,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01460921616,0.03460921616,0.03460921616,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,287893.69,316683.06
64,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,1337365.74,0.5328,712556.26,624,0.3572,51,2023-05-29,3055001.44,615035.33,0.2013,0,0,0.057,0.0361,0.057,0.0,0.015,0.0,Cure,6,0.022598,0.057,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.3791359999999999,0.03639766518915575,0.022597999999999997,0,True,mortgage_proxy_two_stage,0.022597999999999997,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.024845145120000002,0.04484514512,0.04484514512,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,184047.03,202451.73
65,Mortgage,NSW,House,Owner-Occupier,Interest-Only,Standard,461706.64,0.6813,314557.49,741,0.2831,37,2023-03-23,383358.69,298239.6,0.778,0,0,0.0585,0.0464,0.0585,0.1697,0.015,0.0,Property Sale,6,0.0,0.0585,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1727504,0.1697,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.1727504,1.0,1.1727504,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,89247.09,98171.8
